timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540368286.1220765,turnclap,turnclap,8.05202031135559,True,5.04,0.28,1.43,99.69
1540368292.4085963,wipers,wipers,6.280488967895508,True,5.04,0.28,1.43,109.33
1540368297.3125365,chicken,chicken,4.891979694366455,True,5.04,0.28,1.42,116.51
1540368302.2231152,sidestep,sidestep,4.898590326309204,True,5.04,0.28,1.42,123.69
1540368307.1387713,sidestep,sidestep,4.904051065444946,True,5.04,0.28,1.4,130.82
1540368312.0547385,number7,number7,4.9119789600372314,True,5.04,0.28,1.41,138.01
1540368412.4095752,wipers,wipers,7.930393218994141,True,5.04,0.28,1.39,41.63
1540368417.1588755,sidestep,sidestep,4.676492929458618,True,5.04,0.28,1.4,48.76
1540368422.0673935,turnclap,turnclap,4.8939526081085205,True,5.04,0.28,1.42,55.91
1540368428.5887473,sidestep,sidestep,6.517366886138916,True,5.04,0.28,1.4,65.44
1540368433.501782,number7,number7,4.899568557739258,True,5.04,0.28,1.4,72.68
1540368438.3468654,chicken,chicken,4.835108280181885,True,5.04,0.28,1.42,79.85
1540368443.3256621,wipers,wipers,4.972935914993286,True,5.04,0.28,1.4,87.02
1540368448.2423983,sidestep,sidestep,4.904767751693726,True,5.04,0.28,1.41,94.1
1540368452.9977055,number7,number7,4.743735313415527,True,5.04,0.28,1.4,101.2
1540368458.0723543,turnclap,turnclap,5.070694446563721,True,5.04,0.28,1.4,108.39
1540368464.6247594,number7,number7,6.5410850048065186,True,5.04,0.28,1.4,117.93
1540368469.5386999,wipers,wipers,4.90695858001709,True,5.04,0.28,1.4,125.07
1540368474.454503,turnclap,turnclap,4.905830144882202,True,5.04,0.28,1.39,132.23
1540368479.301413,turnclap,turnclap,4.837803363800049,True,5.04,0.28,1.41,139.35
1540368484.2852361,chicken,chicken,4.974792957305908,True,5.04,0.28,1.41,146.47
1540368544.3030064,None,chicken,60.00695276260376,False,0,0,0,0
1540368760.0605545,wipers,wipers,6.999160051345825,True,5.1,0.28,1.44,114.15
1540368764.9528859,number7,number7,4.829921245574951,True,5.1,0.28,1.44,121.56
1540368769.8962963,turnclap,turnclap,4.937392473220825,True,5.1,0.29,1.46,129.34
1540368829.9077017,None,chicken,60.00240206718445,False,0,0,0,0
1540368889.9181933,None,turnclap,60.000513553619385,False,0,0,0,0
1540368949.9315426,None,number7,60.00131297111511,False,0,0,0,0
1540369009.9430268,None,turnclap,60.00239825248718,False,0,0,0,0
1540369069.9522765,None,chicken,60.0019965171814,False,0,0,0,0
1540369129.9659672,None,chicken,60.00249934196472,False,0,0,0,0
1540369189.9835062,None,wipers,60.003577709198,False,0,0,0,0
1540371679.7194653,turnclap,turnclap,7.587838172912598,True,7.72,0.29,2.23,105.87
1540371686.3974,sidestep,sidestep,6.616968870162964,True,5.17,0.29,1.5,117.16
1540371691.1895907,chicken,chicken,4.780080080032349,True,5.17,0.29,1.5,124.77
1540371696.1596396,number7,number7,4.9566240310668945,True,10.0,0.29,2.89,133.94
1540371701.2454207,number7,number7,5.073730230331421,True,6.81,0.29,2.0,148.32
1540371706.2631764,number7,number7,5.004116535186768,True,7.08,0.29,2.07,159.88
1540371711.177025,wipers,wipers,4.9033730030059814,True,5.94,0.29,1.72,169.2
1540371716.0930512,chicken,chicken,4.910772800445557,True,6.06,0.29,1.75,178.09
1540371720.858397,sidestep,sidestep,4.753377914428711,True,5.29,0.29,1.53,186.59
1540371725.9226868,wipers,wipers,5.0553765296936035,True,5.44,0.29,1.58,194.55
1540371732.2837267,chicken,chicken,6.350047588348389,True,5.42,0.29,1.55,205.14
1540371737.3922384,wipers,wipers,5.097679138183594,True,5.54,0.29,1.6,213.34
1540371742.3087618,turnclap,turnclap,4.901491165161133,True,5.9,0.29,1.7,221.84
1540371747.2244906,number7,number7,4.900637626647949,True,5.71,0.29,1.65,230.6
1540371752.1378105,chicken,chicken,4.899448394775391,True,5.61,0.29,1.61,238.89
1540371757.0537376,turnclap,turnclap,4.905123710632324,True,5.61,0.29,1.62,247.28
1540371761.9675875,sidestep,sidestep,4.901795387268066,True,5.59,0.29,1.62,255.58
1540371766.7580855,sidestep,sidestep,4.77898645401001,True,5.56,0.29,1.6,263.86
1540371771.799921,wipers,wipers,5.032878398895264,True,5.58,0.3,1.67,272.16
1540371776.7122922,turnclap,turnclap,4.90252161026001,True,5.24,0.29,1.54,280.39
