timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540276794,turnclap,turnclap,12.73487115,TRUE,5.02,0.26,1.29,0.1
1540276808,number7,number7,13.73980284,TRUE,5.02,0.25,1.27,0.12
1540276817,number7,number7,9.169650078,TRUE,5.02,0.26,1.3,0.13
1540276822,sidestep,sidestep,4.596580744,TRUE,5.02,0.25,1.28,0.14
1540276826,wipers,wipers,4.547388315,TRUE,5.02,0.26,1.31,0.14
1540276831,chicken,chicken,4.562451124,TRUE,5.02,0.26,1.31,0.15
1540276837,number7,number7,6.12252903,TRUE,5.02,0.26,1.3,0.16
1540276846,number7,number7,9.188415289,TRUE,5.03,0.26,1.31,0.17
1540276855,chicken,chicken,9.133497953,TRUE,5.03,0.26,1.31,0.18
1540276861,turnclap,turnclap,6.141981125,TRUE,5.03,0.26,1.31,0.19
1540276869,turnclap,turnclap,7.683296204,TRUE,5.03,0.26,1.32,0.2
1540276874,wipers,wipers,4.586084366,TRUE,5.03,0.26,1.31,0.21
1540276878,sidestep,sidestep,4.55247283,TRUE,5.02,0.25,1.28,0.21
1540276884,turnclap,turnclap,6.169559956,TRUE,5.03,0.26,1.3,0.22
1540276889,sidestep,sidestep,4.520985603,TRUE,5.02,0.26,1.3,0.23
1540276893,wipers,wipers,4.579832554,TRUE,5.03,0.26,1.3,0.23
1540277466,turnclap,turnclap,8.539596081,TRUE,5.03,0.25,1.28,0.1
1540277472,chicken,chicken,6.022157431,TRUE,5.04,0.27,1.34,0.11
1540277478,chicken,chicken,6.078650236,TRUE,5.05,0.27,1.35,0.11
1540277483,number7,number7,4.624316216,TRUE,5.04,0.27,1.36,0.12
1540277488,wipers,wipers,4.596986294,TRUE,5.04,0.27,1.35,0.13
1540277494,number7,number7,6.128408909,TRUE,5.05,0.27,1.36,0.14
1540277498,turnclap,turnclap,4.59411788,TRUE,5.04,0.28,1.41,0.14
1540277511,number7,number7,12.2543478,TRUE,5.04,0.26,1.34,0.16
1540277515,wipers,wipers,4.608464956,TRUE,5.04,0.26,1.31,0.17
1540277974,number7,number7,5.646766663,TRUE,5.43,0.27,1.49,0.1
1540277978,sidestep,sidestep,4.488403559,TRUE,5.51,0.28,1.54,0.11
1540277985,turnclap,turnclap,6.065042734,TRUE,5.44,0.27,1.49,0.12
1540277989,wipers,wipers,4.673560858,TRUE,5.36,0.28,1.48,0.13
1540277994,chicken,chicken,4.460286617,TRUE,6.2,0.27,1.71,0.13
1540277998,chicken,chicken,4.508355379,TRUE,5.09,0.27,1.38,0.14
1540278003,sidestep,sidestep,4.548337221,TRUE,5.13,0.27,1.39,0.15
1540278010,sidestep,sidestep,7.58383584,TRUE,5.13,0.27,1.4,0.16
1540278015,sidestep,sidestep,4.518773317,TRUE,5.13,0.27,1.41,0.17
1540278019,wipers,wipers,4.570376158,TRUE,5.4,0.28,1.49,0.17
1540278026,number7,number7,6.140085936,TRUE,5.3,0.28,1.47,0.18
1540278032,number7,number7,6.137326002,TRUE,5.38,0.28,1.49,0.19
1540278039,turnclap,turnclap,7.669205904,TRUE,5.17,0.28,1.43,0.2
1540278044,turnclap,turnclap,4.683657646,TRUE,5.12,0.27,1.38,0.21
1540278055,chicken,chicken,10.63142586,TRUE,5.08,0.27,1.35,0.23
1540278059,wipers,wipers,4.594406605,TRUE,5.23,0.27,1.4,0.23
1540278064,chicken,chicken,4.548596621,TRUE,5.07,0.27,1.35,0.24
1540278068,number7,number7,4.594525337,TRUE,5.07,0.26,1.35,0.25
1540278078,turnclap,turnclap,9.238431692,TRUE,5.12,0.27,1.37,0.26
1540278082,wipers,wipers,4.623174667,TRUE,5.19,0.26,1.37,0.26
1540283136,wipers,wipers,9.554502249,TRUE,5.01,0.25,1.23,90
1540283141,number7,sidestep,4.595765829,FALSE,5.01,0.25,1.24,91.72
1540283145,number7,number7,4.514974833,TRUE,5.01,0.25,1.24,100
1540283150,number7,number7,4.60803175,TRUE,5.01,0.24,1.23,110
1540283154,number7,sidestep,4.570080757,FALSE,5.01,0.25,1.24,110
1540283159,number7,chicken,4.565392017,FALSE,5.01,0.24,1.23,120
1540283164,turnclap,turnclap,4.654420376,TRUE,5.01,0.25,1.24,120
1540283168,turnclap,turnclap,4.641926527,TRUE,5.01,0.24,1.23,130
1540283173,turnclap,turnclap,4.613019705,TRUE,5.01,0.24,1.23,140
1540283179,wipers,wipers,6.120714664,TRUE,5.02,0.25,1.23,140
1540283184,wipers,wipers,4.60020566,TRUE,5.01,0.24,1.23,150
1540283188,number7,number7,4.603268862,TRUE,5.01,0.25,1.24,158.28
1540283197,number7,chicken,9.10980916,FALSE,5.01,0.24,1.23,170
1540283202,number7,sidestep,4.512550354,FALSE,5.01,0.25,1.23,170
