timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542208225.3805215,turnclap,turnclap,4.321806192398071,True,5.13,0.37,1.89,133.55
1542208229.0310788,wipers,wipers,3.6231651306152344,True,5.13,0.38,1.92,140.47
1542208232.5122416,chicken,chicken,3.46820330619812,True,5.13,0.37,1.91,147.52
1542208236.4016004,swing,swing,3.873399257659912,True,5.13,0.36,1.86,154.53
1542208239.8837922,cowboy,cowboy,3.4650423526763916,True,5.12,0.37,1.91,161.53
1542208243.5916939,numbersix,numbersix,3.684579610824585,True,5.12,0.37,1.91,168.39
1542208247.258281,wipers,wipers,3.6500186920166016,True,5.12,0.37,1.87,175.25
1542208250.91438,sidestep,sidestep,3.6350317001342773,True,5.12,0.37,1.87,182.12
1542208254.8354461,turnclap,turnclap,3.8981308937072754,True,5.12,0.37,1.87,189.19
1542208258.321952,number7,number7,3.47186279296875,True,5.12,0.38,1.92,196.03
1542208262.6189404,sidestep,sidestep,4.276076078414917,True,5.12,0.38,1.95,204.08
1542208266.1439784,salute,salute,3.5042953491210938,True,5.13,0.38,1.92,211.19
1542208269.991061,sidestep,sidestep,3.8244214057922363,True,5.13,0.38,1.92,218.2
1542208273.6783867,mermaid,mermaid,3.665412187576294,True,5.12,0.38,1.92,225.24
1542208277.3648314,wipers,wipers,3.6655428409576416,True,5.13,0.38,1.96,232.27
1542208281.0503693,swing,swing,3.664630174636841,True,5.12,0.37,1.91,239.41
1542208284.5861208,chicken,chicken,3.5186057090759277,True,5.12,0.38,1.92,246.47
1542208288.4478052,salute,salute,3.838297128677368,True,5.13,0.38,1.93,253.51
1542208292.0080152,turnclap,turnclap,3.5462820529937744,True,5.12,0.38,1.94,260.59
1542208296.8210976,cowboy,cowboy,4.790180444717407,True,5.12,0.38,1.94,269.68
1542208300.4050143,number7,number7,3.5627615451812744,True,5.12,0.38,1.94,276.76
1542208305.1959093,numbersix,numbersix,4.768701076507568,True,5.12,0.38,1.94,285.87
1542208310.5372705,wipers,wipers,5.320447206497192,True,5.13,0.38,1.92,292.95
1542208313.9416504,chicken,chicken,3.382035732269287,True,5.13,0.38,1.93,303.02
1542208317.653174,numbersix,numbersix,3.6906163692474365,True,5.13,0.38,1.94,310.12
1542208321.403004,chicken,mermaid,3.727893590927124,False,5.13,0.38,1.92,317.11
1542208324.979369,chicken,chicken,3.5546751022338867,True,5.13,0.38,1.94,324.21
1542208328.7106807,chicken,mermaid,3.7183845043182373,False,5.12,0.37,1.9,331.13
1542208332.3795507,swing,swing,3.645963668823242,True,5.12,0.38,1.93,338.15
1542208336.074416,salute,salute,3.6739213466644287,True,5.13,0.38,1.92,345.19
1542208339.9353724,cowboy,cowboy,3.8459701538085938,True,5.12,0.37,1.9,352.34
1542208343.6543038,number7,number7,3.694967746734619,True,5.13,0.38,1.94,359.4
1542208347.126336,turnclap,turnclap,3.449007749557495,True,5.13,0.38,1.93,366.47
1542208350.8971713,salute,salute,3.749026298522949,True,5.12,0.38,1.96,373.57
1542208354.4183753,number7,number7,3.498512029647827,True,5.13,0.38,1.93,380.65
1542208358.285766,swing,swing,3.8542025089263916,True,5.13,0.38,1.93,387.74
1542208361.888698,sidestep,sidestep,3.578998565673828,True,5.12,0.38,1.93,394.83
1542208365.5318768,mermaid,mermaid,3.616878032684326,True,5.12,0.38,1.93,401.91
1542208369.251898,cowboy,cowboy,3.699106216430664,True,5.13,0.38,1.94,408.98
1542208372.817375,numbersix,numbersix,3.541598081588745,True,5.12,0.38,1.93,416.04
1542208376.5909536,chicken,cowboy,3.7524466514587402,False,5.13,0.38,1.93,423.12
1542208380.1689553,chicken,cowboy,3.5560033321380615,False,5.12,0.38,1.93,430.22
1542208384.9868593,mermaid,cowboy,4.795992374420166,False,5.12,0.38,1.93,439.31
1542208388.7776248,mermaid,cowboy,3.7735016345977783,False,5.13,0.38,1.93,446.4
1542208392.2932832,chicken,cowboy,3.4954841136932373,False,5.13,0.38,1.93,453.48
1542208395.9343817,chicken,cowboy,3.6231443881988525,False,5.13,0.38,1.94,460.57
1542208400.6540406,mermaid,cowboy,4.698379039764404,False,5.12,0.38,1.93,469.63
1542208404.4449751,mermaid,cowboy,3.767998695373535,False,5.12,0.38,1.94,476.63
1542208408.0253417,mermaid,cowboy,3.5624148845672607,False,5.12,0.38,1.94,483.6
1542208411.6860807,mermaid,cowboy,3.639829158782959,False,5.12,0.38,1.93,490.69
1542208415.5011342,mermaid,cowboy,3.792113780975342,False,5.12,0.38,1.95,497.78
1542208419.1049545,chicken,cowboy,3.5877397060394287,False,5.12,0.38,1.93,504.88
1542208423.1406598,chicken,cowboy,4.0149688720703125,False,5.12,0.38,1.94,511.97
1542208426.45834,chicken,cowboy,3.2998580932617188,False,5.12,0.38,1.94,519.07
1542208430.175159,chicken,cowboy,3.699915647506714,False,5.13,0.38,1.94,526.16
1542208434.2041576,mermaid,cowboy,4.009035348892212,False,5.13,0.37,1.9,533.25
1542208437.4509883,mermaid,cowboy,3.2278404235839844,False,5.13,0.37,1.9,540.32
1542208441.131258,number7,cowboy,3.663651943206787,False,5.13,0.38,1.92,547.23
1542208444.9992487,number7,cowboy,3.847087860107422,False,5.12,0.37,1.89,554.24
1542208448.6808784,number7,cowboy,3.662714719772339,False,5.12,0.38,1.92,561.25
1542208452.2239676,mermaid,cowboy,3.524181842803955,False,5.13,0.38,1.92,568.25
1542208455.8488612,chicken,cowboy,3.6057159900665283,False,5.13,0.38,1.93,575.23
1542208460.1539757,salute,cowboy,4.282366752624512,False,5.12,0.38,1.93,583.4
1542208463.8359776,salute,cowboy,3.661968946456909,False,5.12,0.38,1.93,590.49
1542208467.5098963,salute,cowboy,3.6519739627838135,False,5.12,0.38,1.93,597.56
1542208471.2095265,mermaid,cowboy,3.6817214488983154,False,5.13,0.38,1.94,604.64
1542208474.895656,mermaid,cowboy,3.664179801940918,False,5.12,0.36,1.82,611.68
1542208478.4536316,mermaid,cowboy,3.5386159420013428,False,5.13,0.38,1.94,618.75
