9.05,-2.65,-4.14,1.00,-3.00,0.00,10.53,5.43,-3.62,131.00,-107.00,-66.00
8.87,-2.81,-4.22,8.00,-1.00,-2.00,4.12,1.40,-10.75,58.00,-131.00,-56.00
8.99,-3.00,-4.23,5.00,-1.00,-4.00,-1.89,0.27,-10.12,19.00,-94.00,-43.00
9.00,-3.18,-4.25,14.00,-2.00,-3.00,-2.70,1.31,-11.25,22.00,-65.00,-43.00
8.96,-2.98,-4.20,11.00,-2.00,-2.00,-3.63,-2.07,-13.76,39.00,-98.00,-55.00
8.82,-3.18,-4.23,0.00,0.00,-2.00,-2.65,-7.61,-9.60,63.00,-116.00,2.00
9.00,-3.08,-4.33,-3.00,2.00,-1.00,-0.44,-6.64,-6.89,42.00,-89.00,65.00
8.88,-3.09,-4.56,-6.00,0.00,1.00,-2.26,-2.68,-1.72,53.00,-61.00,53.00
9.30,-3.42,-4.82,-13.00,-4.00,6.00,-3.63,1.45,1.41,59.00,-6.00,30.00
10.81,-5.81,-8.06,-88.00,-62.00,46.00,-4.24,3.23,0.76,41.00,33.00,2.00
7.86,-4.96,-10.34,-81.00,-73.00,65.00,-6.73,6.11,-1.80,9.00,87.00,-22.00
2.25,-0.26,-11.69,-131.00,-129.00,86.00,-10.40,6.73,-6.22,-53.00,116.00,-32.00
-2.42,0.86,-13.00,-49.00,-112.00,45.00,-10.83,0.97,-13.01,-69.00,50.00,-118.00
-2.04,4.07,-9.09,-46.00,-98.00,46.00,-11.63,-9.82,-15.02,-24.00,-71.00,-93.00
-2.01,10.90,-8.50,-85.00,-38.00,1.00,-6.16,-9.05,-10.62,29.00,-95.00,-16.00
-0.21,7.93,-6.06,-44.00,-55.00,-82.00,-2.75,-7.06,-6.27,62.00,-74.00,34.00
-1.15,3.03,-2.08,-18.00,-35.00,-81.00,-1.69,-3.12,-2.54,66.00,-58.00,40.00
-3.17,-1.24,-0.72,-74.00,11.00,-44.00,-2.72,0.53,0.83,76.00,-19.00,30.00
-4.45,-2.14,0.62,-48.00,40.00,-19.00,-3.94,4.16,2.08,59.00,18.00,1.00
-5.12,-4.71,-2.09,4.00,75.00,-3.00,-5.45,7.13,-0.07,20.00,72.00,-22.00
-14.43,-3.90,-8.64,56.00,103.00,60.00,-8.01,7.18,-3.03,-46.00,107.00,-11.00
-14.41,2.98,-15.40,99.00,22.00,76.00,-13.18,5.76,-8.95,-118.00,108.00,-33.00
-5.86,13.12,-14.43,0.00,-50.00,131.00,-13.44,-1.25,-14.79,-56.00,10.00,-115.00
-4.72,11.21,-7.95,-44.00,-55.00,22.00,-8.46,-8.28,-13.80,17.00,-86.00,-59.00
-2.08,7.80,-5.78,-106.00,-55.00,-28.00,-3.94,-6.67,-7.70,53.00,-73.00,11.00
-0.81,2.31,-3.44,-88.00,-20.00,-59.00,-2.48,-3.34,-3.52,55.00,-76.00,25.00
-2.11,-0.80,-0.38,-68.00,-5.00,-45.00,-3.21,-0.60,-0.15,64.00,-44.00,31.00
-4.36,-2.87,1.81,-48.00,13.00,-13.00,-3.61,2.88,2.30,63.00,-5.00,17.00
-7.44,-6.45,-0.66,17.00,87.00,-13.00,-3.95,5.60,1.87,40.00,56.00,-7.00
-12.02,-7.00,-4.56,78.00,103.00,-4.00,-5.84,7.09,-2.79,-9.00,131.00,-18.00
-17.21,-8.72,-11.23,131.00,83.00,43.00,-8.10,6.49,-10.36,-58.00,131.00,-48.00
-12.71,6.84,-13.42,72.00,-11.00,131.00,-10.63,4.47,-21.35,-83.00,65.00,-97.00
-6.17,11.03,-9.70,-72.00,-17.00,77.00,-8.57,-6.49,-16.44,-9.00,-87.00,-101.00
-0.98,6.51,-8.49,-95.00,-38.00,-17.00,-4.06,-7.59,-11.27,49.00,-111.00,-28.00
-1.65,3.10,-2.22,-81.00,-35.00,-46.00,-1.65,-4.68,-5.81,54.00,-74.00,40.00
-2.52,0.86,-0.04,-77.00,-8.00,-46.00,-2.23,-2.57,-2.40,58.00,-59.00,48.00
-3.76,-2.33,1.22,-54.00,17.00,-45.00,-3.82,0.88,0.56,77.00,-33.00,40.00
-4.35,-8.26,-0.70,-27.00,131.00,-61.00,-3.79,6.62,2.51,73.00,-5.00,17.00
-4.44,-14.04,-10.31,33.00,131.00,10.00,-4.20,7.58,1.44,42.00,52.00,-30.00
-15.63,-9.46,-18.52,87.00,67.00,111.00,-6.33,7.78,-3.60,-22.00,131.00,-36.00
-7.68,0.97,-22.44,1.00,23.00,131.00,-14.80,7.10,-7.96,-119.00,116.00,-59.00
-3.57,6.35,-10.84,-87.00,-79.00,99.00,-15.04,-1.36,-15.88,-50.00,0.00,-126.00
-2.86,7.58,-7.16,-129.00,-49.00,18.00,-8.00,-9.29,-14.86,19.00,-98.00,-57.00
-0.69,4.11,-4.57,-73.00,-22.00,-48.00,-2.18,-7.46,-6.74,57.00,-73.00,21.00
-2.10,2.32,-1.21,-77.00,-11.00,-58.00,-2.99,-3.36,-3.37,56.00,-74.00,38.00
-3.70,-1.07,0.69,-60.00,22.00,-61.00,-3.31,0.10,-0.57,60.00,-50.00,36.00
-3.13,-6.37,0.41,-40.00,51.00,-13.00,-3.03,3.66,1.76,56.00,-19.00,14.00
-6.41,-11.35,-6.73,43.00,101.00,33.00,-3.60,7.24,2.45,42.00,35.00,-23.00
-15.01,-7.29,-12.54,117.00,99.00,52.00,-7.27,7.73,-1.68,-17.00,124.00,-19.00
-18.64,2.63,-15.23,108.00,-26.00,84.00,-12.43,7.14,-5.78,-70.00,128.00,-13.00
-5.98,10.08,-9.94,-51.00,-33.00,99.00,-14.77,2.83,-12.51,-122.00,60.00,-44.00
-3.45,8.09,-8.55,-66.00,-32.00,3.00,-13.33,-0.88,-17.96,-43.00,-52.00,-68.00
-3.48,2.52,-5.09,-65.00,-50.00,-36.00,-5.05,-4.43,-11.18,28.00,-81.00,-44.00
-1.45,0.70,-0.94,-82.00,-28.00,-39.00,-2.98,-2.26,-4.58,71.00,-87.00,-22.00
-2.96,-1.79,1.20,-66.00,-15.00,-34.00,-2.84,-0.53,-0.76,83.00,-52.00,6.00
-5.19,-5.99,-1.18,-33.00,79.00,-17.00,-3.01,2.57,1.75,66.00,-13.00,15.00
-6.45,-7.84,-2.77,27.00,131.00,26.00,-3.22,6.08,2.78,44.00,41.00,-23.00
-13.38,-9.88,-17.40,100.00,118.00,67.00,-7.76,5.74,-2.28,-2.00,110.00,-33.00
-8.11,0.88,-17.26,36.00,3.00,131.00,-11.97,6.43,-6.04,-79.00,131.00,-25.00
-5.57,10.08,-11.64,-42.00,-40.00,95.00,-14.74,4.05,-17.29,-52.00,114.00,-91.00
-1.90,8.83,-10.56,-96.00,-82.00,-13.00,-10.02,-6.94,-18.78,-32.00,-97.00,-102.00
-0.97,2.40,-3.77,-98.00,-46.00,-55.00,-2.33,-10.14,-10.57,37.00,-103.00,-8.00
-2.43,-0.35,-0.85,-75.00,-20.00,-49.00,-1.76,-4.48,-6.39,66.00,-89.00,14.00
-2.57,-2.97,0.73,-65.00,-10.00,-34.00,-2.06,-0.86,-1.74,73.00,-54.00,29.00
-5.71,-5.39,2.15,-25.00,126.00,-15.00,-2.68,1.93,0.48,67.00,-20.00,30.00
-3.79,-8.40,-10.30,-1.00,131.00,60.00,-3.61,5.39,0.56,33.00,21.00,7.00
-10.39,-6.27,-21.65,105.00,62.00,108.00,-5.64,7.85,-2.02,4.00,107.00,10.00
-9.90,9.82,-15.13,22.00,-81.00,131.00,-9.00,7.79,-4.38,-37.00,118.00,-18.00
-5.79,12.64,-10.49,-83.00,-60.00,86.00,-9.93,5.55,-10.15,-65.00,85.00,-70.00
-1.00,7.64,-8.74,-67.00,-54.00,-36.00,-13.77,0.80,-17.24,-48.00,6.00,-99.00
-1.16,2.75,-2.48,-90.00,-44.00,-52.00,-8.83,-7.54,-13.23,6.00,-98.00,-50.00
-2.89,0.01,0.53,-82.00,-13.00,-35.00,-3.11,-6.28,-7.05,37.00,-108.00,2.00
-4.43,-2.75,1.27,-68.00,42.00,4.00,-2.36,-3.15,-2.67,60.00,-76.00,28.00
-2.14,-2.66,-3.08,-5.00,131.00,12.00,-3.22,0.14,-0.41,74.00,-42.00,26.00
-7.09,-7.36,-14.25,25.00,112.00,42.00,-3.34,4.23,1.56,64.00,-4.00,15.00
-12.54,-5.49,-19.38,103.00,35.00,88.00,-3.70,6.23,0.62,42.00,66.00,-26.00
-9.09,8.96,-14.55,49.00,-82.00,131.00,-6.24,6.87,-3.65,-9.00,131.00,-32.00
-8.42,12.89,-9.28,-33.00,-91.00,49.00,-11.15,6.13,-10.72,-70.00,130.00,-48.00
-4.02,6.93,-8.22,-93.00,-36.00,6.00,-10.81,2.91,-18.32,-84.00,59.00,-106.00
-2.73,3.72,-4.08,-77.00,-36.00,-46.00,-10.88,-8.41,-17.13,-23.00,-80.00,-79.00
-2.58,1.00,-0.21,-77.00,-17.00,-39.00,-5.09,-9.49,-12.17,29.00,-113.00,-7.00
-2.95,-1.31,0.44,-51.00,10.00,-36.00,-2.18,-4.72,-5.31,64.00,-74.00,25.00
-3.02,-2.67,1.69,2.00,62.00,-23.00,-2.43,-1.27,-1.70,66.00,-66.00,28.00
-4.20,-8.47,-8.30,-1.00,131.00,23.00,-2.93,1.63,0.71,63.00,-25.00,33.00
-13.04,-5.15,-18.11,67.00,99.00,89.00,-3.38,4.69,1.44,44.00,11.00,-6.00
-12.80,0.29,-16.61,94.00,-11.00,98.00,-5.80,8.09,-0.14,12.00,63.00,-33.00
-6.41,8.78,-14.10,3.00,-48.00,108.00,-7.85,7.60,-5.09,-36.00,95.00,-24.00
-3.57,9.31,-9.88,-59.00,-80.00,17.00,-11.66,8.34,-8.80,-76.00,93.00,-42.00
-2.10,4.95,-5.78,-94.00,-79.00,-34.00,-17.21,-3.62,-17.22,-40.00,-19.00,-131.00
-1.92,2.17,-0.94,-100.00,-29.00,-45.00,-8.59,-10.69,-13.16,-22.00,-92.00,-56.00
-3.06,-0.73,0.36,-70.00,7.00,-49.00,-2.98,-7.78,-7.39,42.00,-66.00,6.00
-4.12,-3.53,-0.80,-72.00,58.00,-28.00,-3.21,-3.40,-3.90,60.00,-67.00,24.00
-5.03,-8.50,-5.76,-13.00,124.00,28.00,-3.08,-0.86,-0.60,70.00,-45.00,24.00
-8.16,-6.73,-14.35,68.00,120.00,54.00,-2.61,2.49,1.50,51.00,-13.00,30.00
-12.70,-4.72,-20.51,128.00,37.00,101.00,-2.54,5.86,1.60,19.00,24.00,-3.00
-7.89,10.78,-13.88,14.00,-56.00,118.00,-7.78,8.67,-2.40,-6.00,111.00,-42.00
-4.68,10.17,-9.79,-63.00,-85.00,39.00,-13.23,6.16,-6.19,-63.00,115.00,-25.00
-2.71,6.21,-6.99,-76.00,-68.00,-26.00,-15.09,2.23,-12.08,-86.00,58.00,-71.00
-2.14,2.22,-2.09,-80.00,-45.00,-53.00,-12.68,-8.99,-14.30,13.00,-55.00,-117.00
-2.53,-0.83,-0.08,-65.00,-2.00,-46.00,-22.53,-17.73,7.55,-95.00,-39.00,13.00
-3.11,-3.14,0.72,-59.00,21.00,-23.00,-2.21,-3.74,-5.73,50.00,-70.00,19.00
-4.04,-6.58,0.76,-14.00,118.00,12.00,-2.88,-2.04,-2.83,53.00,-55.00,23.00
-5.79,-9.58,-16.28,61.00,131.00,42.00,-3.80,-0.97,0.06,68.00,-32.00,15.00
-11.25,-5.81,-21.09,60.00,42.00,105.00,-2.83,1.72,2.19,58.00,-2.00,19.00
-9.15,9.11,-16.37,23.00,-57.00,131.00,-2.85,5.46,1.76,36.00,43.00,-1.00
-6.17,8.87,-12.18,-50.00,-92.00,43.00,-7.24,8.08,-3.50,-10.00,113.00,-18.00
-3.91,2.91,-9.46,-95.00,-62.00,-3.00,-9.76,8.31,-7.36,-68.00,131.00,-35.00
-2.32,1.57,-2.91,-61.00,-50.00,-39.00,-11.87,4.76,-13.37,-86.00,84.00,-91.00
-3.16,0.07,0.01,-66.00,-22.00,-29.00,-10.07,-5.45,-17.02,-30.00,-53.00,-123.00
-4.10,-0.81,1.55,-60.00,18.00,-24.00,-5.37,-8.26,-11.50,31.00,-84.00,-22.00
-4.53,-2.75,0.06,-30.00,65.00,-11.00,-2.85,-4.74,-8.17,43.00,-89.00,23.00
-7.18,-6.70,-5.94,-14.00,131.00,29.00,-2.67,-1.97,-3.04,56.00,-74.00,32.00
-10.48,-7.91,-14.55,71.00,102.00,45.00,-3.66,0.43,0.59,67.00,-42.00,33.00
-11.72,-0.38,-15.67,93.00,8.00,118.00,-3.38,3.78,2.22,53.00,-18.00,18.00
-8.51,7.82,-16.18,-3.00,-91.00,111.00,-5.84,6.63,0.91,48.00,41.00,-7.00
-4.50,10.58,-8.79,-52.00,-79.00,18.00,-8.01,7.23,-1.50,3.00,109.00,-14.00
-2.26,6.28,-5.12,-75.00,-53.00,-33.00,-11.40,8.19,-6.44,-60.00,131.00,-32.00
-2.55,2.54,-0.65,-80.00,-30.00,-42.00,-11.46,1.81,-14.40,-53.00,97.00,-131.00
-3.39,-0.27,0.06,-66.00,9.00,-40.00,-10.80,-8.61,-15.87,10.00,-59.00,-90.00
-4.41,-2.88,-0.10,-49.00,31.00,-21.00,-3.97,-7.59,-11.40,28.00,-101.00,1.00
-5.72,-6.04,-4.21,-15.00,88.00,-8.00,-1.94,-4.28,-5.54,50.00,-72.00,32.00
-7.23,-8.98,-11.46,20.00,131.00,35.00,-2.80,-1.95,-1.31,64.00,-50.00,34.00
-9.75,-7.30,-15.67,86.00,56.00,82.00,-3.17,0.77,1.15,70.00,-20.00,37.00
-9.67,1.96,-14.77,73.00,-27.00,101.00,-2.48,4.18,2.32,69.00,14.00,17.00
-7.03,7.47,-13.33,-25.00,-76.00,78.00,-6.71,7.01,-0.78,32.00,74.00,-14.00
-4.50,5.97,-7.58,-76.00,-75.00,19.00,-8.47,8.72,-3.83,-29.00,112.00,-24.00
-4.17,3.23,-3.98,-71.00,-55.00,-19.00,-11.89,6.74,-10.07,-70.00,91.00,-67.00
-3.38,2.04,-0.28,-77.00,-18.00,-34.00,-13.90,-3.95,-15.35,-52.00,-4.00,-106.00
-3.08,-1.55,0.36,-67.00,27.00,-26.00,-9.36,-7.15,-12.07,-4.00,-70.00,-30.00
-2.05,-4.15,-1.03,-44.00,77.00,22.00,-4.64,-4.41,-8.93,23.00,-82.00,-3.00
-5.34,-4.88,-11.54,68.00,131.00,47.00,-3.63,-2.81,-3.40,43.00,-71.00,19.00
-15.70,-3.32,-16.83,85.00,52.00,50.00,-3.16,-0.07,-0.20,59.00,-45.00,27.00
-10.83,3.46,-16.88,35.00,-34.00,110.00,-3.48,3.32,1.45,58.00,-9.00,20.00
-5.38,8.00,-11.65,-18.00,-62.00,53.00,-4.64,5.30,1.88,35.00,33.00,1.00
-5.05,6.13,-10.12,-63.00,-59.00,21.00,-6.26,6.62,-1.63,-2.00,73.00,-15.00
-2.55,5.54,-4.22,-84.00,-64.00,-19.00,-10.54,7.97,-4.31,-66.00,114.00,-14.00
-2.17,1.89,-0.96,-67.00,-30.00,-41.00,-13.61,4.39,-10.20,-84.00,71.00,-54.00
-3.15,-0.81,1.23,-55.00,0.00,-30.00,-12.68,-4.54,-14.01,-49.00,-26.00,-82.00
-4.56,-2.01,1.19,-28.00,25.00,-22.00,-9.07,-7.44,-11.36,13.00,-85.00,-35.00
-7.01,-6.67,-3.57,-7.00,77.00,-18.00,-4.68,-3.94,-6.99,32.00,-84.00,2.00
-11.54,-7.48,-9.26,43.00,97.00,45.00,-4.23,-2.11,-2.02,57.00,-63.00,12.00
-16.14,-2.20,-13.57,112.00,14.00,59.00,-3.15,0.05,1.16,60.00,-33.00,22.00
-12.80,5.44,-11.34,59.00,-33.00,79.00,-3.84,3.12,3.85,51.00,-1.00,11.00
-6.34,8.83,-9.19,-45.00,-46.00,60.00,-5.49,5.81,2.40,35.00,50.00,-9.00
-8.00,4.73,-4.91,-54.00,-78.00,9.00,-8.39,6.58,-0.29,-12.00,92.00,-9.00
-2.05,2.81,-2.47,-73.00,-57.00,-7.00,-10.69,5.30,-2.22,-61.00,108.00,-16.00
-2.39,1.69,0.26,-68.00,-11.00,-25.00,-12.95,2.90,-12.83,-61.00,76.00,-60.00
-3.79,-0.67,1.78,-49.00,6.00,-23.00,-11.25,-2.10,-15.74,-29.00,-45.00,-71.00
-5.90,-4.11,2.72,-30.00,27.00,-18.00,-8.40,-6.43,-11.04,24.00,-79.00,-41.00
-9.03,-5.91,-1.66,15.00,131.00,6.00,-4.10,-5.51,-5.87,22.00,-81.00,42.00
-10.97,-6.64,-10.48,78.00,108.00,14.00,-3.12,-0.71,-1.48,50.00,-82.00,11.00
-12.89,-2.21,-17.57,62.00,21.00,104.00,-3.07,1.14,1.81,57.00,-44.00,15.00
-9.65,9.43,-12.47,-4.00,-69.00,90.00,-3.78,3.37,3.68,71.00,3.00,5.00
-4.56,7.19,-10.93,-59.00,-58.00,28.00,-4.74,6.05,2.35,51.00,58.00,4.00
-2.21,5.41,-3.14,-69.00,-69.00,-16.00,-7.63,8.58,-1.07,13.00,89.00,-13.00
-2.56,2.79,0.66,-73.00,-26.00,-29.00,-10.96,7.87,-4.92,-32.00,103.00,-33.00
-4.32,0.35,1.53,-63.00,15.00,-34.00,-10.74,4.27,-10.92,-58.00,66.00,-85.00
-5.22,-1.88,0.86,-43.00,49.00,-21.00,-12.01,-4.21,-13.80,-2.00,-47.00,-105.00
-7.33,-5.36,-3.11,-14.00,85.00,-21.00,-6.87,-8.40,-9.13,27.00,-87.00,-50.00
-10.07,-5.28,-6.27,25.00,91.00,20.00,-4.21,-5.42,-5.33,46.00,-61.00,16.00
-12.37,-6.36,-11.51,75.00,64.00,45.00,-3.29,-2.67,-1.60,51.00,-59.00,42.00
-12.83,0.16,-13.71,84.00,7.00,115.00,-2.98,0.52,1.78,57.00,-32.00,36.00
-5.14,10.16,-13.36,-21.00,-61.00,129.00,-3.67,2.97,2.85,74.00,-2.00,9.00
-3.59,6.76,-9.13,-62.00,-78.00,-7.00,-5.49,6.31,1.48,59.00,33.00,-5.00
-0.94,4.08,-2.17,-103.00,-66.00,-40.00,-8.18,8.63,-0.47,3.00,92.00,-3.00
-2.01,0.52,1.40,-69.00,-11.00,-51.00,-13.19,8.68,-5.64,-51.00,131.00,-61.00
-4.57,-1.85,1.29,-66.00,26.00,-25.00,-15.66,-1.39,-12.11,-58.00,-5.00,-131.00
-3.48,-4.83,0.19,-27.00,125.00,1.00,-8.42,-11.07,-12.21,-17.00,-66.00,-58.00
-6.60,-3.77,-9.21,31.00,121.00,42.00,-3.67,-8.09,-7.96,30.00,-86.00,16.00
-13.31,-2.12,-17.41,70.00,62.00,42.00,-3.22,-4.89,-3.20,42.00,-64.00,33.00
-12.97,3.78,-15.11,48.00,-20.00,79.00,-3.50,-1.91,0.24,45.00,-46.00,41.00
-6.56,7.80,-10.38,-9.00,-92.00,82.00,-3.26,1.50,2.16,42.00,-11.00,45.00
-4.38,8.28,-7.57,-73.00,-74.00,29.00,-2.58,4.45,2.01,35.00,15.00,13.00
-2.69,3.91,-3.08,-73.00,-41.00,-22.00,-2.51,8.07,-1.18,0.00,69.00,-26.00
-2.95,3.71,0.23,-84.00,-4.00,-10.00,-9.44,10.83,-3.94,-61.00,98.00,-14.00
-4.04,1.24,0.86,-64.00,26.00,-12.00,-15.21,5.25,-12.27,-98.00,78.00,-82.00
-5.08,-1.71,-0.43,-31.00,75.00,-9.00,-10.14,-9.97,-14.11,15.00,-23.00,-131.00
-4.77,-6.88,-6.43,0.00,106.00,59.00,-6.91,-9.48,-10.31,38.00,-75.00,-21.00
-8.29,-1.88,-14.96,101.00,84.00,84.00,-4.07,-6.44,-5.37,63.00,-72.00,16.00
-8.19,10.11,-18.93,65.00,-33.00,131.00,-3.75,-3.98,-1.12,65.00,-53.00,46.00
-4.47,14.53,-11.03,-47.00,-69.00,71.00,-3.01,-0.07,1.29,46.00,-32.00,35.00
-3.02,9.55,-5.73,-63.00,-62.00,-4.00,-3.20,1.53,3.68,41.00,2.00,28.00
-1.50,7.83,-4.22,-60.00,-46.00,-62.00,-3.18,6.60,3.42,30.00,62.00,-1.00
-2.05,2.27,-1.21,-64.00,-9.00,-64.00,-6.02,5.66,-2.21,-29.00,125.00,-49.00
-3.94,0.62,0.95,-57.00,12.00,-38.00,-12.02,2.18,-7.29,-80.00,111.00,-38.00
-5.01,-1.40,-0.51,-24.00,33.00,-52.00,-16.32,-1.03,-13.77,-92.00,26.00,-60.00
-6.12,-6.55,0.12,-3.00,45.00,0.00,-11.91,-7.09,-13.25,-20.00,-43.00,-67.00
-9.25,-4.47,-4.49,65.00,116.00,41.00,-6.41,-8.17,-9.81,40.00,-73.00,-17.00
-16.20,-3.96,-18.85,103.00,60.00,71.00,-2.86,-4.89,-5.71,37.00,-67.00,34.00
-10.88,8.06,-10.29,75.00,-57.00,82.00,-3.32,-2.48,-1.20,51.00,-59.00,26.00
-7.14,9.71,-9.80,-22.00,-23.00,45.00,-3.85,0.48,1.95,54.00,-25.00,29.00
-3.34,7.31,-8.76,-74.00,-53.00,-8.00,-4.60,3.14,3.59,55.00,1.00,20.00
-2.42,5.16,-3.33,-85.00,-38.00,-45.00,-6.19,5.22,2.61,33.00,58.00,-6.00
-2.68,1.75,0.36,-71.00,-17.00,-51.00,-8.48,6.15,-1.80,-13.00,104.00,-17.00
-4.17,-1.64,1.54,-69.00,0.00,-31.00,-10.45,6.47,-4.92,-47.00,93.00,-12.00
