timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542193420.6646872,None,numbersix,60.01225161552429,False,0,0,0,0
1542193821.8835018,None,wipers,60.011590242385864,False,0,0,0,0
1542193950.1182442,None,chicken,60.00910019874573,False,0,0,0,0
1542194010.1453729,None,chicken,60.00635385513306,False,0,0,0,0
1542195263.7309968,None,turnclap,60.01409149169922,False,0,0,0,0
1542195323.7643576,None,wipers,60.00543022155762,False,0,0,0,0
1542195383.7960615,None,numbersix,60.0059711933136,False,0,0,0,0
1542195443.8302794,None,number7,60.00733184814453,False,0,0,0,0
1542195696.9458477,None,sidestep,60.01086974143982,False,0,0,0,0
1542195756.9809797,None,wipers,60.00421929359436,False,0,0,0,0
1542195817.0106027,None,wipers,60.00582933425903,False,0,0,0,0
1542195877.0472786,None,wipers,60.00639629364014,False,0,0,0,0
1542195937.0811033,None,swing,60.00541615486145,False,0,0,0,0
1542195997.0964816,None,sidestep,60.00341033935547,False,0,0,0,0
1542196057.123269,None,number7,60.00492334365845,False,0,0,0,0
1542196117.1443977,None,turnclap,60.0032103061676,False,0,0,0,0
1542196590.3371167,None,number7,60.0127911567688,False,0,0,0,0
1542196650.3711739,None,numbersix,60.00543832778931,False,0,0,0,0
1542196710.3951056,None,sidestep,60.00459408760071,False,0,0,0,0
1542197688.6321821,None,turnclap,60.0071337223053,False,0,0,0,0
1542197748.6586843,None,cowboy,60.00456619262695,False,0,0,0,0
1542197808.69043,None,mermaid,60.00578331947327,False,0,0,0,0
1542197868.7190843,None,numbersix,60.00575065612793,False,0,0,0,0
1542197928.7465386,None,number7,60.00448393821716,False,0,0,0,0
1542197988.7706442,None,sidestep,60.00458788871765,False,0,0,0,0
1542198048.8021262,None,sidestep,60.00581383705139,False,0,0,0,0
1542198108.831585,None,mermaid,60.0057213306427,False,0,0,0,0
