timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542209330.4693315,number7,number7,4.964801788330078,True,5.13,0.38,1.94,165.3
1542209334.3517978,wipers,wipers,3.86777663230896,True,5.12,0.36,1.83,172.33
1542209337.6535172,turnclap,turnclap,3.285006523132324,True,5.12,0.38,1.93,179.39
1542209341.525618,cowboy,cowboy,3.849135160446167,True,5.12,0.38,1.96,186.42
1542209345.2098074,sidestep,sidestep,3.6631290912628174,True,5.12,0.38,1.92,193.52
1542209348.8933854,swing,swing,3.6606483459472656,True,5.13,0.38,1.94,200.62
1542209352.5796003,numbersix,numbersix,3.658419132232666,True,5.13,0.37,1.9,207.68
1542209356.2654655,turnclap,turnclap,3.6659133434295654,True,5.12,0.38,1.93,214.7
1542209359.9581194,number7,salute,3.675699472427368,False,5.13,0.37,1.91,221.79
1542209363.4340298,mermaid,mermaid,3.4548146724700928,True,5.12,0.37,1.9,228.66
1542209367.121246,numbersix,numbersix,3.6752521991729736,True,5.12,0.37,1.9,235.62
1542209370.8072245,sidestep,sidestep,3.6650421619415283,True,5.12,0.37,1.89,242.66
1542209374.7008398,number7,salute,3.872755527496338,False,5.13,0.38,1.96,249.6
1542209378.384581,number7,number7,3.6595916748046875,True,5.13,0.37,1.9,256.54
1542209381.8759146,turnclap,turnclap,3.469813108444214,True,5.12,0.38,1.93,263.48
1542209385.5232968,turnclap,turnclap,3.6267812252044678,True,5.12,0.37,1.89,270.51
1542209389.2397296,swing,swing,3.6944870948791504,True,5.12,0.37,1.88,277.43
1542209392.925752,wipers,wipers,3.664114475250244,True,5.12,0.37,1.89,284.51
1542209396.613397,mermaid,mermaid,3.666004180908203,True,5.12,0.37,1.89,291.42
1542209401.1172597,chicken,chicken,4.479755401611328,True,5.12,0.37,1.89,299.34
1542209404.6023881,number7,number7,3.4641835689544678,True,5.12,0.38,1.93,306.4
1542209408.6951935,salute,salute,4.069970607757568,True,5.12,0.38,1.94,314.37
1542209412.3818188,salute,salute,3.6647226810455322,True,5.13,0.37,1.89,321.46
1542209416.0693123,number7,number7,3.666598081588745,True,5.13,0.38,1.93,328.43
1542209419.7550437,swing,swing,3.6721079349517822,True,5.13,0.37,1.88,335.5
1542209423.4425414,swing,swing,3.665217638015747,True,5.13,0.37,1.89,342.47
1542209427.2301815,cowboy,cowboy,3.767709493637085,True,5.13,0.37,1.88,349.4
1542209430.8137488,swing,chicken,3.5616579055786133,False,5.13,0.38,1.93,356.34
1542209434.501006,chicken,chicken,3.669208288192749,True,5.12,0.38,1.93,363.41
