timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542181682.3048105,sidestep,sidestep,7.752202033996582,True,5.13,0.31,1.59,107.8
1542181689.6420324,turnclap,turnclap,7.328246355056763,True,5.13,0.31,1.61,119.43
1542181696.8258529,cowboy,cowboy,7.1745522022247314,True,5.13,0.31,1.61,131.07
1542181704.0258539,salute,salute,7.18803334236145,True,5.13,0.31,1.6,142.6
1542182319.910475,sidestep,cowboy,10.848394393920898,False,5.13,0.31,1.61,121.09
1542182326.4078233,sidestep,numbersix,6.487359523773193,False,5.13,0.31,1.61,131.48
1542182336.168614,number7,number7,9.751812934875488,True,5.13,0.31,1.61,146.9
1542182343.5308144,salute,salute,7.3551905155181885,True,5.13,0.31,1.6,158.7
1542182350.839666,number7,number7,7.296952247619629,True,5.13,0.31,1.6,170.45
1542182358.1695228,turnclap,turnclap,7.318853139877319,True,5.13,0.31,1.6,182.15
1542182365.447564,turnclap,cowboy,7.270294427871704,False,5.13,0.31,1.59,193.88
1542182372.3717058,sidestep,sidestep,6.910214424133301,True,5.13,0.32,1.62,204.9
1542182380.5657904,sidestep,chicken,8.18510913848877,False,5.13,0.31,1.61,218.05
1542182388.977163,turnclap,salute,8.399401426315308,False,5.13,0.31,1.61,231.53
1542182395.672557,sidestep,salute,6.685107707977295,False,5.13,0.31,1.6,242.35
1542182404.0917094,sidestep,swing,8.398277521133423,False,5.13,0.31,1.6,255.8
1542182410.91307,sidestep,wipers,6.80422306060791,False,5.13,0.31,1.61,266.71
1542182417.616612,sidestep,number7,6.689378499984741,False,5.13,0.31,1.59,277.47
1542182424.5922728,sidestep,swing,6.967717409133911,False,5.13,0.31,1.6,288.61
1542182431.477774,sidestep,swing,6.873492956161499,False,5.13,0.31,1.6,299.53
1542182442.492066,salute,mermaid,11.003391742706299,False,5.13,0.31,1.58,317.28
1542182449.2159042,sidestep,cowboy,6.710829019546509,False,5.13,0.31,1.61,328.02
1542182457.3505147,swing,chicken,8.125635862350464,False,5.13,0.31,1.61,341.21
1542182466.7305658,sidestep,numbersix,9.371071815490723,False,5.13,0.31,1.6,356.32
1542182476.2576616,sidestep,sidestep,9.514131546020508,True,5.13,0.31,1.6,371.76
1542182483.05031,sidestep,wipers,6.780890941619873,False,5.13,0.31,1.61,382.59
1542182489.7649407,sidestep,numbersix,6.7031409740448,False,5.13,0.31,1.59,393.29
1542182496.6012642,chicken,turnclap,6.8173627853393555,False,5.13,0.31,1.61,404.3
1542182504.9104362,sidestep,turnclap,8.30042552947998,False,5.13,0.32,1.63,417.49
1542182513.1639025,sidestep,cowboy,8.230530261993408,False,5.13,0.31,1.61,430.88
1542182519.8510153,sidestep,wipers,6.675647974014282,False,5.13,0.31,1.6,441.59
1542182526.7899768,number7,sidestep,6.9270312786102295,False,5.13,0.31,1.6,452.63
1542182533.598015,sidestep,swing,6.799116373062134,False,5.13,0.31,1.6,463.55
1542182541.8480375,sidestep,mermaid,8.23828387260437,False,5.13,0.31,1.6,476.67
1542182548.7999625,sidestep,number7,6.942912578582764,False,5.13,0.31,1.6,487.82
1542182555.5287418,sidestep,chicken,6.720659971237183,False,5.13,0.31,1.6,498.64
1542182562.422468,turnclap,numbersix,6.8686864376068115,False,5.13,0.31,1.59,509.61
1542182570.8579824,turnclap,salute,8.415586233139038,False,5.13,0.31,1.59,523.12
1542182577.7377412,sidestep,chicken,6.868549108505249,False,5.13,0.32,1.62,534.12
1542182584.3418527,sidestep,turnclap,6.593145132064819,False,5.12,0.31,1.59,544.76
