timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542186947.4714181,chicken,chicken,6.480292081832886,True,5.18,0.38,1.97,154.91
1542186951.0846465,mermaid,mermaid,3.6030101776123047,True,5.18,0.38,1.94,162.1
1542186955.2124987,turnclap,turnclap,4.1198976039886475,True,5.18,0.38,1.97,170.19
1542186959.558328,turnclap,number7,4.329850196838379,False,5.14,0.38,1.96,178.41
1542186963.4979148,number7,number7,3.9294285774230957,True,5.14,0.38,1.96,186.58
1542186967.114875,salute,salute,3.607987403869629,True,5.14,0.38,1.95,193.76
1542186970.7401319,numbersix,numbersix,3.610299587249756,True,5.14,0.38,1.96,200.93
1542186974.3719034,cowboy,cowboy,3.6218459606170654,True,5.14,0.38,1.95,208.07
1542186977.9837778,numbersix,numbersix,3.589463233947754,True,5.14,0.38,1.95,215.23
1542186981.801455,wipers,wipers,3.8022804260253906,True,5.14,0.38,1.95,222.32
1542186985.4479158,cowboy,cowboy,3.6374876499176025,True,5.14,0.38,1.94,229.5
1542186988.8486989,sidestep,sidestep,3.392427682876587,True,5.14,0.38,1.95,236.66
1542186994.0321016,number7,number7,5.17143177986145,True,5.17,0.38,1.96,246.83
1542186997.64874,salute,salute,3.6053855419158936,True,5.17,0.38,1.95,253.99
1542187002.8500638,salute,number7,5.192392349243164,False,5.17,0.38,1.95,264.21
1542187006.4461513,numbersix,numbersix,3.5871083736419678,True,5.14,0.38,1.93,271.5
1542187010.0656984,sidestep,sidestep,3.6075527667999268,True,5.14,0.38,1.95,278.61
1542187013.9041994,cowboy,cowboy,3.827324151992798,True,5.15,0.38,1.94,285.73
1542187017.3773324,turnclap,turnclap,3.4547019004821777,True,5.15,0.38,1.95,292.86
1542187020.936485,turnclap,turnclap,3.542872428894043,True,5.15,0.38,1.95,300.0
1542187024.5679553,mermaid,mermaid,3.623354196548462,True,5.15,0.38,1.95,307.17
1542187028.1820383,salute,salute,3.605790853500366,True,5.15,0.38,1.97,314.35
1542187031.8041494,swing,swing,3.6094629764556885,True,5.15,0.38,1.95,321.51
1542187035.4260526,wipers,wipers,3.6132540702819824,True,5.15,0.38,1.96,328.68
1542187039.0481253,chicken,chicken,3.6119048595428467,True,5.15,0.38,1.96,335.85
1542187043.1966898,chicken,chicken,4.136574029922485,True,5.15,0.38,1.95,344.06
1542187046.8093498,sidestep,sidestep,3.580467700958252,True,5.15,0.38,1.97,351.24
1542187050.4344401,salute,salute,3.6145689487457275,True,5.15,0.38,1.95,358.42
1542187054.0557501,cowboy,cowboy,3.6102073192596436,True,5.15,0.38,1.96,365.58
1542187057.6791294,sidestep,sidestep,3.611405849456787,True,5.16,0.38,1.96,372.78
1542187061.3016756,swing,swing,3.611175298690796,True,5.15,0.38,1.95,379.97
1542187064.9876626,swing,swing,3.6741950511932373,True,5.16,0.4,2.06,387.2
1542187068.5488594,wipers,wipers,3.5385079383850098,True,5.15,0.38,1.97,394.44
1542187072.3200831,numbersix,numbersix,3.7632157802581787,True,5.15,0.38,1.97,401.64
1542187075.7932956,mermaid,mermaid,3.4562628269195557,True,5.15,0.38,1.97,408.84
1542187079.4357886,wipers,wipers,3.631653308868408,True,5.15,0.38,1.93,416.03
1542187083.0381708,chicken,chicken,3.5914595127105713,True,5.15,0.38,1.97,423.19
1542187086.6604984,mermaid,mermaid,3.6136415004730225,True,5.15,0.38,1.96,430.42
1542187090.2854764,turnclap,turnclap,3.6144843101501465,True,5.15,0.38,1.97,437.51
1542187093.912399,swing,swing,3.6194727420806885,True,5.15,0.38,1.97,444.71
