timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540281078,chicken,sidestep,4.939885139,FALSE,5.01,0.25,1.24,90
1540281082,number7,number7,4.426964283,TRUE,5.01,0.25,1.26,100
1540281087,number7,number7,4.552699566,TRUE,5.01,0.24,1.23,100
1540281091,chicken,sidestep,4.53848815,FALSE,5.01,0.24,1.22,110
1540281096,turnclap,turnclap,4.550256968,TRUE,5.01,0.24,1.23,115
1540281103,chicken,chicken,7.551184893,TRUE,5.01,0.25,1.23,125
1540281111,chicken,chicken,7.592902184,TRUE,5.02,0.24,1.23,132.97
1540281116,turnclap,turnclap,4.601275444,TRUE,5.01,0.24,1.23,140
1540281123,number7,number7,7.638773203,TRUE,5.02,0.25,1.24,150
1540281126,number7,number7,3.042400122,TRUE,5.01,0.24,1.23,150
1540281131,turnclap,turnclap,4.578502178,TRUE,5.01,0.24,1.22,160
1540281135,chicken,chicken,4.520330906,TRUE,5.01,0.24,1.23,170
1540281140,wipers,wipers,4.57844162,TRUE,5.01,0.24,1.23,170
1540281145,turnclap,turnclap,4.625814676,TRUE,5.01,0.24,1.22,180
1540281149,chicken,sidestep,4.581802845,FALSE,5.01,0.25,1.25,180
1540281154,wipers,wipers,4.493344545,TRUE,5.01,0.24,1.22,190
1540281157,wipers,wipers,3.069972038,TRUE,5.01,0.24,1.22,190
1540281161,chicken,chicken,4.537959099,TRUE,5.01,0.24,1.23,200
1540281166,chicken,sidestep,4.55374217,FALSE,5.01,0.24,1.23,205
1540281171,wipers,wipers,4.5747087,TRUE,5.01,0.24,1.22,210
1540281175,chicken,turnclap,4.520531178,FALSE,5.01,0.24,1.22,220
1540281452,chicken,chicken,7.773679018,TRUE,5.01,0.24,1.23,90
1540281457,wipers,wipers,4.517126083,TRUE,5.01,0.24,1.23,100
1540281460,wipers,wipers,3.064469337,TRUE,5.01,0.25,1.24,100
1540281463,wipers,wipers,3.060157299,TRUE,5.01,0.24,1.22,107.19
1540281466,wipers,wipers,3.068908691,TRUE,5.01,0.24,1.23,110
1540281470,number7,number7,4.594520569,TRUE,5.01,0.25,1.24,115.63
1540281475,turnclap,turnclap,4.57617712,TRUE,5.01,0.24,1.23,120
1540281480,number7,number7,4.62913847,TRUE,5.01,0.25,1.25,130
1540281484,chicken,chicken,4.459475756,TRUE,5.02,0.24,1.22,130
1540281490,chicken,sidestep,6.023336649,FALSE,5.01,0.24,1.22,140
1540281493,chicken,sidestep,3.008589029,FALSE,5.01,0.24,1.22,141.09
1540281496,chicken,sidestep,3.062976837,FALSE,5.01,0.24,1.23,150
1540281499,chicken,turnclap,2.926141262,FALSE,5.01,0.25,1.24,150
1540281502,turnclap,turnclap,3.070749283,TRUE,5.01,0.24,1.23,160
1540281516,chicken,sidestep,13.45604563,FALSE,5.01,0.24,1.22,170
1540281534,chicken,chicken,18.04452348,TRUE,5.01,0.24,1.23,200
1540281538,number7,number7,4.547029972,TRUE,5.01,0.24,1.22,200
1540281544,chicken,chicken,6.021912098,TRUE,5.01,0.24,1.22,210
1540281547,turnclap,turnclap,3.018484592,TRUE,5.01,0.24,1.22,210
1540281550,turnclap,number7,3.058520794,FALSE,5.01,0.24,1.23,220
1540281777,wipers,wipers,9.070148706,TRUE,5.01,0.24,1.22,30
1540281782,chicken,chicken,4.401788473,TRUE,5.01,0.24,1.23,35
1540281787,turnclap,turnclap,4.575315475,TRUE,5.01,0.24,1.21,40
1540281791,chicken,chicken,4.528389692,TRUE,5.01,0.24,1.22,50
1540281929,wipers,wipers,5.506117105,TRUE,5.01,2.47,12.42,763.59
1540281934,chicken,chicken,4.497324944,TRUE,5.01,2.47,12.39,817.5
1540281939,turnclap,turnclap,4.597459793,TRUE,5.01,2.49,12.49,875
1540281943,number7,number7,4.601972342,TRUE,5.01,2.48,12.46,932.81
1540281948,number7,number7,4.595869541,TRUE,5.01,2.48,12.44,987.81
1540281954,number7,number7,6.142071486,TRUE,5.01,2.47,12.38,1065
1540281958,number7,number7,4.542133093,TRUE,5.01,2.46,12.35,1120.31
1540281965,chicken,sidestep,6.09504652,FALSE,5.01,2.47,12.42,1195
1540281972,chicken,sidestep,7.569045305,FALSE,5.01,2.48,12.42,1286.72
1540281977,chicken,sidestep,4.565780163,FALSE,5.01,2.47,12.42,1345
1540281983,wipers,wipers,6.115915537,TRUE,5.01,2.47,12.4,1417.19
1540281987,chicken,sidestep,4.602101326,FALSE,5.01,2.47,12.41,1475
1540281992,turnclap,turnclap,4.655608416,TRUE,5.01,2.48,12.47,1531.88
1540281997,wipers,wipers,4.605787754,TRUE,5.01,2.47,12.39,1586.56
1540282001,wipers,wipers,4.597524643,TRUE,5.01,2.48,12.42,1645
1540282009,turnclap,turnclap,7.726923943,TRUE,5.01,2.46,12.33,1737.19
1540282015,turnclap,turnclap,6.091710806,TRUE,5.01,2.47,12.4,1815
1540282020,chicken,chicken,4.587883949,TRUE,5.01,2.47,12.39,1871.09
1540282026,chicken,chicken,6.120793343,TRUE,5.01,2.47,12.4,1945
1540282032,chicken,chicken,6.090683699,TRUE,5.01,2.47,12.41,2021.25
