timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540369351.7901583,sidestep,sidestep,9.304252862930298,True,5.04,0.28,1.41,119.45
1540369356.724528,turnclap,turnclap,4.926430702209473,True,5.04,0.27,1.38,126.72
1540369361.6522164,turnclap,turnclap,4.92301082611084,True,5.04,0.27,1.38,133.96
1540372673.9430938,wipers,wipers,6.967891454696655,True,5.08,0.29,1.46,104.82
1540372678.9583318,turnclap,turnclap,4.922596454620361,True,5.26,0.29,1.5,112.52
1540372683.966269,turnclap,turnclap,5.002023935317993,True,5.39,0.29,1.54,120.38
1540372688.8857307,sidestep,sidestep,4.909489154815674,True,5.39,0.29,1.56,128.29
1540372693.5858366,chicken,chicken,4.685848236083984,True,5.09,0.29,1.46,135.88
1540372698.5057092,sidestep,sidestep,4.909900188446045,True,5.09,0.29,1.47,143.26
1540372703.4217193,chicken,chicken,4.9071807861328125,True,7.29,0.3,2.18,152.01
1540372708.2345955,number7,number7,4.801769971847534,True,5.78,0.28,1.63,161.25
1540372713.3590226,sidestep,sidestep,5.1129560470581055,True,5.57,0.28,1.58,169.4
1540372717.970945,chicken,chicken,4.605440855026245,True,5.85,0.28,1.65,177.68
1540372722.8025746,number7,number7,4.821650981903076,True,5.22,0.29,1.49,185.41
1540372727.7929344,sidestep,sidestep,4.9803807735443115,True,5.17,0.28,1.46,192.76
1540372732.5033112,turnclap,turnclap,4.6973302364349365,True,5.17,0.28,1.46,200.21
1540372737.4186394,wipers,wipers,4.90236234664917,True,5.16,0.28,1.47,207.63
