timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540361018,number7,number7,8.59643054,TRUE,5.31,0.27,1.41,100
1540361022,sidestep,sidestep,4.484420538,TRUE,5.43,0.26,1.44,102.5
1540361039,sidestep,chicken,16.87427926,FALSE,5.06,0.26,1.34,130
1540361044,sidestep,sidestep,4.599707365,TRUE,5.06,0.26,1.34,135
1540361048,number7,number7,4.603227139,TRUE,7.26,0.27,1.94,140
1540361053,turnclap,turnclap,4.634447336,TRUE,9.31,0.27,2.46,150
1540361061,number7,wipers,7.730467319,FALSE,10,0.27,2.67,170
1540361067,number7,wipers,6.143292665,FALSE,10,0.27,2.67,190
1540361079,turnclap,turnclap,12.40114689,TRUE,10,0.27,2.66,220
1540361099,sidestep,chicken,19.95765591,FALSE,6.01,0.27,1.6,270
1540361104,number7,number7,4.621250391,TRUE,9.73,0.27,2.62,280
1540361110,number7,turnclap,6.175312519,FALSE,5.71,0.27,1.53,290
1540361116,number7,wipers,6.131209612,FALSE,5.31,0.27,1.41,300
1540361122,number7,number7,6.129771233,TRUE,5.09,0.26,1.35,310
1540361127,sidestep,sidestep,4.57909894,TRUE,5.27,0.27,1.41,315.16
1540361135,number7,wipers,7.674697638,FALSE,5.21,0.27,1.39,330
1540361141,sidestep,sidestep,6.125891447,TRUE,10,0.27,2.69,340
1540361159,number7,chicken,18.40627599,FALSE,9.75,0.26,2.58,390
1540361176,number7,chicken,16.87845349,FALSE,9.76,0.27,2.6,435
1540361182,number7,turnclap,6.208917141,FALSE,9.81,0.27,2.62,450
1540362448,chicken,chicken,6.647002935,TRUE,5.03,259.27,1304.86,113667.54
1540362453,turnclap,turnclap,4.84282589,TRUE,5.03,263.17,1324.04,120364.88
1540362458,turnclap,turnclap,4.975831985,TRUE,5.03,264.77,1331.92,127050.33
1540362475,chicken,sidestep,17.57279587,FALSE,5.03,256.9,1292.67,150954.77
1540362480,number7,number7,4.901010513,TRUE,5.03,258.13,1299.12,157618.25
1540362485,chicken,chicken,4.88338089,TRUE,5.03,259.58,1306.12,164289.24
1540362490,chicken,chicken,4.867927074,TRUE,5.03,257.9,1297.84,170879.48
1540362496,chicken,sidestep,6.437113762,FALSE,5.03,257.67,1296.47,179561.5
1540362501,number7,number7,4.876690626,TRUE,5.03,258.51,1300.64,186124.63
1540362506,chicken,chicken,4.935089111,TRUE,5.03,262.55,1320.99,192805.54
1540362511,number7,number7,4.862163544,TRUE,5.03,259.12,1303.64,199497.94
1540362516,number7,number7,4.948836565,TRUE,5.03,263.62,1326.45,206144.32
1540362521,turnclap,turnclap,4.842145443,TRUE,5.03,259.04,1303.64,212809.91
1540362537,chicken,sidestep,16.19924808,FALSE,5.03,264.31,1329.73,234821.03
1540362544,wipers,wipers,6.468414307,TRUE,5.03,259.35,1305.13,243596.9
1540362549,wipers,wipers,4.889952421,TRUE,5.03,258.43,1300.7,250228.5
1540362553,wipers,wipers,4.904741764,TRUE,5.03,258.97,1303.26,256865.37
1540362558,turnclap,turnclap,4.910833597,TRUE,5.03,261.26,1314.84,263515.78
1540362563,wipers,wipers,4.901092768,TRUE,5.03,258.58,1301.29,270197.21
1540362570,chicken,sidestep,6.546611071,FALSE,5.03,263.93,1327.94,279015.79
1540363043.233881,turnclap,turnclap,7.529770851135254,True,5.06,0.27,1.36,148.3
1540363048.0368252,wipers,wipers,4.755229711532593,True,5.06,0.26,1.31,155.01
1540363052.9416275,wipers,wipers,4.899816274642944,True,5.06,0.26,1.31,161.73
1540363057.8578653,turnclap,turnclap,4.91225004196167,True,5.06,0.26,1.34,168.46
1540363062.769735,wipers,wipers,4.907874822616577,True,5.06,0.26,1.32,175.27
1540363067.6970048,chicken,sidestep,4.922282934188843,False,5.05,0.27,1.34,181.91
1540363072.5112116,number7,number7,4.807227611541748,True,5.06,0.26,1.33,188.59
1540363077.4102423,chicken,chicken,4.888061285018921,True,5.06,0.26,1.32,195.41
1540363082.2584417,chicken,sidestep,4.843214273452759,False,5.05,0.26,1.33,202.07
1540363087.137848,number7,number7,4.8734290599823,True,5.06,0.26,1.31,208.76
1540363091.995873,chicken,sidestep,4.852039813995361,False,5.06,0.26,1.31,215.51
1540363096.8608563,turnclap,turnclap,4.860961437225342,True,5.06,0.26,1.31,222.12
1540363101.7682216,wipers,wipers,4.896441221237183,True,5.05,0.27,1.34,228.83
1540363106.6585574,number7,number7,4.886343479156494,True,5.05,0.26,1.31,235.56
1540363111.5655625,number7,number7,4.901021242141724,True,5.05,0.26,1.31,242.27
1540363116.4709702,chicken,chicken,4.89743185043335,True,5.06,0.26,1.3,248.99
1540363121.3157773,chicken,sidestep,4.837827444076538,False,5.05,0.26,1.31,255.61
1540363127.821239,chicken,chicken,6.495487928390503,True,5.05,0.26,1.3,264.43
1540363132.7318637,turnclap,turnclap,4.906633138656616,True,5.05,0.26,1.31,271.1
1540363139.2450929,chicken,chicken,6.508241653442383,True,5.06,0.26,1.3,280.03
1540363147.311263,chicken,turnclap,8.060187578201294,False,5.05,0.26,1.3,290.98
