timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542198468.6342936,chicken,mermaid,4.325735569000244,False,5.14,0.37,1.9,117.24
1542198471.0760062,chicken,chicken,2.411707639694214,True,5.14,0.38,1.93,121.79
1542198473.3295152,chicken,chicken,2.23012375831604,True,5.14,0.37,1.92,126.4
1542198475.6703038,chicken,chicken,2.3177123069763184,True,5.14,0.37,1.88,130.88
1542198478.2437053,numbersix,numbersix,2.549347400665283,True,5.14,0.38,1.93,135.43
1542198480.4962163,salute,number7,2.2271015644073486,False,5.14,0.38,1.94,140.09
1542198482.9542844,turnclap,sidestep,2.431708574295044,False,5.14,0.37,1.92,144.72
1542198485.2069201,wipers,wipers,2.2273013591766357,True,5.14,0.38,1.94,149.36
1542198487.5580864,salute,salute,2.3262715339660645,True,5.14,0.38,1.93,154.0
1542198490.1225355,numbersix,numbersix,2.5393893718719482,True,5.14,0.38,1.95,158.67
1542198492.5795808,turnclap,turnclap,2.419970989227295,True,5.14,0.38,1.94,163.8
1542198495.2422707,swing,swing,2.639596700668335,True,5.14,0.38,1.94,168.95
1542198497.576465,cowboy,cowboy,2.309507369995117,True,5.14,0.38,1.94,173.62
1542198500.2156966,turnclap,turnclap,2.6147663593292236,True,5.14,0.38,1.94,178.78
1542198503.0253694,sidestep,sidestep,2.7772414684295654,True,5.14,0.38,1.96,183.95
1542198505.2059503,salute,number7,2.151820182800293,False,5.14,0.37,1.9,188.47
1542198507.5868747,salute,chicken,2.353998899459839,False,5.14,0.38,1.95,193.13
1542198509.988106,swing,swing,2.3733670711517334,True,5.14,0.38,1.95,197.82
1542198512.3163178,chicken,mermaid,2.3026411533355713,False,5.14,0.37,1.92,202.44
1542198514.6989093,chicken,cowboy,2.3586926460266113,False,5.14,0.38,1.95,207.07
1542198517.1599643,chicken,sidestep,2.4352469444274902,False,5.14,0.38,1.94,211.74
1542198519.6139667,chicken,sidestep,2.429069757461548,False,5.14,0.38,1.95,216.41
1542198579.6386695,None,number7,60.00681471824646,False,0,0,0,0
1542198639.6700027,None,cowboy,60.00659441947937,False,0,0,0,0
1542198699.702317,None,mermaid,60.005985260009766,False,0,0,0,0
1542198759.73595,None,mermaid,60.00673842430115,False,0,0,0,0
1542198819.7676332,None,swing,60.00615453720093,False,0,0,0,0
