timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542188924.1001384,mermaid,mermaid,5.167446613311768,True,5.2,0.37,1.93,156.01
1542188927.2519262,mermaid,mermaid,3.1434688568115234,True,5.21,0.45,2.34,163.37
1542188930.8228521,wipers,wipers,3.5599350929260254,True,5.2,0.37,1.93,170.63
1542188934.4446979,numbersix,numbersix,3.6019604206085205,True,5.2,0.37,1.91,177.87
1542188938.0689385,sidestep,sidestep,3.6153082847595215,True,5.19,0.38,1.95,185.12
1542188941.6920805,swing,chicken,3.6091816425323486,False,5.2,0.37,1.91,192.37
1542188945.312041,sidestep,sidestep,3.6109838485717773,True,5.19,0.37,1.9,199.64
1542188949.134924,salute,number7,3.81374454498291,False,5.19,0.37,1.9,206.86
1542188952.7535214,cowboy,cowboy,3.6066229343414307,True,5.19,0.37,1.93,214.1
1542188956.181491,numbersix,numbersix,3.4076499938964844,True,5.2,0.37,1.93,221.38
1542188959.8078415,salute,salute,3.6186716556549072,True,5.19,0.37,1.93,228.62
1542188963.4294815,salute,number7,3.5085346698760986,False,5.2,0.37,1.93,235.89
1542188967.0473006,wipers,wipers,3.5962398052215576,True,5.2,0.37,1.93,243.16
1542188970.67236,swing,swing,3.615797758102417,True,5.19,0.36,1.88,250.44
1542188974.2929418,turnclap,turnclap,3.607581615447998,True,5.2,0.37,1.93,257.69
1542188977.9160714,swing,chicken,3.6122004985809326,False,5.2,0.38,1.96,264.95
1542188981.556663,cowboy,cowboy,3.6296072006225586,True,5.19,0.38,1.98,272.23
1542188986.7157416,chicken,chicken,5.147106647491455,True,5.2,0.38,1.96,282.8
1542188991.88798,chicken,chicken,5.151825428009033,True,5.2,0.37,1.93,293.22
1542188995.5098526,swing,swing,3.6108899116516113,True,5.19,0.37,1.93,300.5
1542189001.2059634,salute,salute,5.684221267700195,True,5.19,0.37,1.93,311.98
1542189004.824717,cowboy,cowboy,3.60886549949646,True,5.19,0.37,1.93,319.21
1542189008.469267,wipers,wipers,3.6335437297821045,True,5.2,0.37,1.93,326.48
1542189012.0711114,sidestep,sidestep,3.5935981273651123,True,5.2,0.37,1.93,333.76
1542189015.6966755,salute,salute,3.6168246269226074,True,5.19,0.37,1.93,341.05
1542189019.316156,wipers,wipers,3.605487823486328,True,5.19,0.38,1.98,348.35
1542189022.9435666,numbersix,numbersix,3.617856502532959,True,5.19,0.36,1.88,355.66
1542189026.5645738,salute,number7,3.610043525695801,False,5.2,0.38,1.96,362.97
1542189030.1899426,swing,swing,3.6161017417907715,True,5.19,0.36,1.85,370.27
1542189033.8105462,sidestep,sidestep,3.6126227378845215,True,5.2,0.37,1.93,377.57
1542189037.432902,mermaid,mermaid,3.6083946228027344,True,5.19,0.37,1.9,384.87
1542189041.056441,turnclap,turnclap,3.6135365962982178,True,5.2,0.37,1.93,392.19
