timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542188738.1866763,salute,number7,6.048614501953125,False,5.19,0.37,1.9,149.15
1542188741.7920082,sidestep,sidestep,3.596574068069458,True,5.2,0.37,1.91,156.37
1542188745.41161,mermaid,mermaid,3.611574649810791,True,5.19,0.37,1.93,163.7
1542188749.0342813,sidestep,sidestep,3.6146905422210693,True,5.19,0.36,1.88,170.95
1542188752.6589506,cowboy,cowboy,3.6127161979675293,True,5.2,0.37,1.91,178.17
1542188756.2747555,numbersix,numbersix,3.5908772945404053,True,5.2,0.37,1.93,185.4
1542188759.8972752,cowboy,cowboy,3.61440372467041,True,5.2,0.37,1.93,192.64
1542188763.5191479,numbersix,numbersix,3.610994338989258,True,5.2,0.37,1.93,199.9
