timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540372371.3384566,turnclap,turnclap,7.5264060497283936,True,5.22,0.28,1.48,119.22
1540372376.158853,sidestep,sidestep,4.81200385093689,True,5.22,0.29,1.49,126.91
1540372384.347736,chicken,chicken,8.178136348724365,True,5.22,0.28,1.48,139.57
1540372389.1282108,number7,number7,4.770414352416992,True,5.22,0.28,1.49,147.16
1540372394.03323,sidestep,sidestep,4.900067567825317,True,5.22,0.28,1.48,154.72
1540372398.9512064,wipers,wipers,4.908602237701416,True,5.59,0.29,1.62,162.44
1540372404.0083013,number7,number7,5.044509410858154,True,5.52,0.3,1.67,170.7
1540372408.922827,wipers,wipers,4.901685953140259,True,5.43,0.28,1.54,178.79
1540372413.8375869,wipers,wipers,4.902196407318115,True,5.29,0.29,1.51,186.45
1540372418.753184,turnclap,turnclap,4.904692649841309,True,5.24,0.29,1.5,194.42
1540372423.6683846,number7,number7,4.904778480529785,True,5.14,0.29,1.47,201.95
1540372428.5841923,chicken,chicken,4.905595779418945,True,5.14,0.29,1.47,209.4
1540372433.4974494,sidestep,sidestep,4.902287006378174,True,5.14,0.29,1.47,216.83
1540372438.4162595,turnclap,turnclap,4.911832094192505,True,5.12,0.29,1.47,224.45
1540372443.230209,wipers,wipers,4.80198073387146,True,5.12,0.29,1.46,231.97
1540372448.243773,number7,number7,5.002597332000732,True,5.12,0.28,1.45,239.53
1540372453.0762088,sidestep,sidestep,4.821464538574219,True,5.12,0.28,1.46,247.0
1540372458.1781707,turnclap,turnclap,5.097256183624268,True,5.12,0.28,1.46,254.51
1540372467.906501,chicken,chicken,9.72268033027649,True,5.12,0.28,1.45,269.52
1540372477.6979668,chicken,chicken,9.780853509902954,True,5.12,0.28,1.45,284.45
