timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540360625.7041519,wipers,wipers,7.750593900680542,True,5.1,0.26,1.34,100.0
1540360630.3100784,number7,number7,4.598546028137207,True,5.13,0.26,1.34,104.69
1540360636.3228326,turnclap,turnclap,6.0007874965667725,True,5.1,0.26,1.33,110.0
1540360642.5047367,sidestep,sidestep,6.168947696685791,True,5.09,0.26,1.32,120.0
1540360650.2370658,turnclap,turnclap,7.727338552474976,True,5.09,0.26,1.33,130.0
1540360654.8888502,number7,number7,4.642809152603149,True,5.09,0.26,1.33,140.0
1540360659.5418782,number7,number7,4.643061399459839,True,6.19,0.26,1.61,148.59
1540360664.2189023,sidestep,sidestep,4.6680474281311035,True,6.15,0.26,1.62,150.0
1540360668.8198302,wipers,wipers,4.589960098266602,True,5.09,0.26,1.35,160.0
1540360675.0268195,sidestep,sidestep,6.204000949859619,True,5.14,0.26,1.36,170.0
1540360681.0672977,chicken,chicken,6.029499769210815,True,5.05,0.26,1.33,180.0
1540360685.578689,chicken,chicken,4.502426862716675,True,5.05,0.26,1.32,180.0
1540360690.1987057,number7,number7,4.612039089202881,True,5.05,0.26,1.32,190.0
1540360694.813962,sidestep,sidestep,4.598336219787598,True,5.05,0.26,1.32,200.0
1540360699.4778516,turnclap,turnclap,4.652927398681641,True,5.05,0.26,1.32,200.0
1540360705.6076694,wipers,wipers,6.124831438064575,True,5.05,0.26,1.32,210.0
1540360710.213383,wipers,wipers,4.594746351242065,True,5.05,0.26,1.33,220.0
1540360714.8743658,turnclap,turnclap,4.655978679656982,True,5.05,0.26,1.31,220.0
1540360719.4590552,chicken,chicken,4.571727752685547,True,5.05,0.26,1.32,230.0
1540360725.5518622,chicken,chicken,6.086822271347046,True,5.05,0.26,1.32,240.0
