timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1540361640.3901615,None,chicken,60.05540108680725,False,0,0,0,0
1540361700.4315693,None,sidestep,60.00251126289368,False,0,0,0,0
1540361749.803943,sidestep,wipers,49.36145353317261,False,5.35,0.27,1.45,426.87
1540361757.1435416,sidestep,turnclap,7.3356451988220215,False,5.26,0.27,1.43,440.0
1540361761.5973608,sidestep,number7,4.444841384887695,False,5.06,0.28,1.4,440.0
1540361765.9445965,sidestep,number7,4.3392438888549805,False,0.58,0.27,0.16,450.0
1540361770.4076555,sidestep,number7,4.4590699672698975,False,0.57,0.27,0.15,450.0
1540361777.9724357,sidestep,sidestep,7.556800842285156,True,5.04,0.27,1.4,450.0
1540361782.4221942,sidestep,turnclap,4.440786838531494,False,5.32,0.27,1.46,460.0
1540361786.880056,sidestep,wipers,4.451874732971191,False,5.2,0.27,1.43,465.0
1540361792.8558922,sidestep,turnclap,5.967868328094482,False,5.09,0.27,1.37,470.0
1540361797.3567328,sidestep,wipers,4.493854522705078,False,5.05,0.27,1.36,480.0
1540361804.8591993,sidestep,chicken,7.4964823722839355,False,5.05,0.27,1.36,490.0
1540361818.347161,sidestep,chicken,13.482966661453247,False,5.05,0.27,1.35,510.0
1540361831.8231516,sidestep,wipers,13.473042011260986,False,3.63,0.27,0.96,523.13
1540361842.3573773,sidestep,turnclap,10.520262718200684,False,0.91,0.27,0.25,530.0
1540361846.9015293,sidestep,sidestep,4.533179044723511,True,5.4,0.28,1.49,530.0
1540361851.3119543,sidestep,number7,4.404446601867676,False,5.26,0.27,1.41,540.0
1540361911.3226166,None,chicken,60.005642890930176,False,0,0,0,0
1540361971.3360972,None,sidestep,60.003554344177246,False,0,0,0,0
1540362031.353765,None,turnclap,60.008705615997314,False,0,0,0,0
1540362091.3665628,None,turnclap,60.00382614135742,False,0,0,0,0
1540362151.3776586,None,turnclap,60.005122423172,False,0,0,0,0
1540362211.3870075,None,turnclap,60.0053813457489,False,0,0,0,0
1540362271.3996596,None,turnclap,60.00667190551758,False,0,0,0,0
1540362331.4117386,None,turnclap,60.00609993934631,False,0,0,0,0
1540370521.4120734,None,chicken,60.002445220947266,False,0,0,0,0
1540371236.7587574,None,wipers,60.0297577381134,False,0,0,0,0
1540371472.0034597,chicken,wipers,7.665308475494385,False,5.23,0.3,1.58,110.3
1540373099.0972452,chicken,wipers,26.393594980239868,False,5.21,0.29,1.54,141.67
1540373159.1588564,None,sidestep,60.00177335739136,False,0,0,0,0
1540373275.9723954,turnclap,turnclap,10.273786544799805,True,5.45,0.3,1.62,124.22
1540373289.1435726,chicken,turnclap,13.10532832145691,False,5.09,0.29,1.48,145.45
1540373319.658564,number7,number7,30.50354504585266,True,5.1,0.29,1.46,193.3
1540373379.671889,None,chicken,60.00263571739197,False,0,0,0,0
1540373849.478048,number7,number7,12.301349639892578,True,5.12,0.3,1.53,124.4
1540373856.024229,chicken,chicken,6.453700304031372,True,5.13,0.3,1.54,134.71
1540373860.725274,number7,number7,4.693068027496338,True,5.13,0.3,1.54,142.4
1540373867.3248093,wipers,wipers,6.594550132751465,True,5.12,0.3,1.53,152.68
1540373872.2023416,wipers,wipers,4.863571405410767,True,5.12,0.3,1.56,160.41
1540373882.2380846,turnclap,sidestep,10.028361558914185,False,5.12,0.31,1.57,175.93
1540373890.4296749,turnclap,sidestep,8.180399417877197,False,5.12,0.31,1.57,188.79
1540373896.7811391,chicken,chicken,6.340566158294678,True,5.12,0.3,1.53,199.04
1540373903.3321767,wipers,wipers,6.538004636764526,True,5.12,0.3,1.56,209.23
1540373909.696396,turnclap,turnclap,6.353250026702881,True,5.12,0.3,1.54,219.6
1540373914.5954425,number7,number7,4.8930277824401855,True,5.12,0.3,1.54,227.25
1540373924.4282284,turnclap,sidestep,9.819821119308472,False,5.12,0.3,1.54,242.71
1540373929.3413846,chicken,chicken,4.900798320770264,True,5.12,0.3,1.56,250.38
1540373934.2265103,chicken,turnclap,4.874821662902832,False,5.12,0.31,1.57,258.0
1540373943.8191285,wipers,wipers,9.587068319320679,True,5.17,0.3,1.53,273.43
1540373948.7248938,number7,number7,4.894851922988892,True,5.13,0.29,1.47,281.02
1540373956.9893913,turnclap,turnclap,8.256365537643433,True,5.28,0.28,1.48,293.38
1540373963.5433252,turnclap,sidestep,6.543562650680542,False,5.54,0.3,1.63,303.5
1540373970.0952215,turnclap,chicken,6.539197206497192,False,5.05,0.28,1.43,313.55
1540373975.0124278,turnclap,turnclap,4.911054372787476,True,5.05,0.28,1.42,320.83
1540373986.0480337,chicken,turnclap,11.025681495666504,False,5.08,0.28,1.43,337.59
1540374095.4388602,chicken,chicken,12.202477931976318,True,5.08,0.28,1.41,106.65
1540374100.1483371,number7,number7,4.6431779861450195,True,5.08,0.28,1.41,113.7
1540374106.6973443,number7,number7,6.541380882263184,True,5.39,0.28,1.5,123.41
1540374113.2496507,turnclap,turnclap,6.534355878829956,True,5.15,0.28,1.43,133.66
1540374118.165527,turnclap,sidestep,4.904898405075073,False,5.18,0.28,1.46,140.85
1540374124.7185414,chicken,chicken,6.543044328689575,True,5.09,0.27,1.39,150.61
1540374141.1022844,wipers,wipers,16.372796535491943,True,5.45,0.28,1.52,175.68
1540374149.0990644,number7,number7,7.9858081340789795,True,5.21,0.28,1.45,188.56
1540374157.2812135,turnclap,sidestep,8.171708822250366,False,5.43,0.28,1.52,201.56
1540374162.4010186,turnclap,sidestep,5.109020948410034,False,5.87,0.29,1.7,209.46
1540374167.1457188,turnclap,turnclap,4.731945753097534,True,5.16,0.28,1.45,217.48
1540374175.5092285,wipers,wipers,8.35154390335083,True,6.23,0.27,1.7,230.13
1540374183.4305818,turnclap,turnclap,7.910065412521362,True,6.75,0.28,1.89,245.14
1540374198.036059,chicken,chicken,14.596503257751465,True,5.29,0.28,1.47,270.21
1540374202.9511733,turnclap,turnclap,4.905667543411255,True,5.39,0.28,1.54,277.99
1540374209.505059,turnclap,sidestep,6.543905019760132,False,5.26,0.28,1.47,288.52
1540374217.4921098,chicken,chicken,7.977076292037964,True,5.14,0.28,1.44,301.16
