timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542203102.774558,numbersix,numbersix,4.266033411026001,True,5.13,0.36,1.87,115.22
1542203106.4499447,swing,swing,3.66440749168396,True,5.13,0.38,1.94,122.28
1542203110.13318,sidestep,sidestep,3.6682682037353516,True,5.13,0.37,1.88,129.27
1542203113.8133879,turnclap,turnclap,3.6652920246124268,True,5.13,0.35,1.82,136.14
1542203118.0222793,number7,number7,4.18603515625,True,5.13,0.36,1.87,144.18
1542203121.6966298,sidestep,sidestep,3.656397819519043,True,5.13,0.36,1.87,151.0
1542203125.9096107,chicken,chicken,4.199021816253662,True,5.12,0.37,1.88,159.04
1542203130.0961494,chicken,chicken,4.1625752449035645,True,5.13,0.37,1.92,167.09
1542203133.771152,wipers,wipers,3.662994623184204,True,5.13,0.37,1.92,174.1
1542203137.447988,mermaid,mermaid,3.6658387184143066,True,5.13,0.37,1.91,181.1
1542203141.1255727,swing,swing,3.656787872314453,True,5.13,0.38,1.93,188.12
1542203144.8004909,numbersix,numbersix,3.6633143424987793,True,5.13,0.37,1.92,195.14
1542203148.4782937,wipers,wipers,3.657442092895508,True,5.13,0.37,1.92,202.16
1542203152.1543586,swing,swing,3.6666064262390137,True,5.13,0.38,1.92,209.18
1542203155.831166,sidestep,sidestep,3.6664187908172607,True,5.13,0.37,1.91,216.2
1542203159.5070481,salute,salute,3.6648929119110107,True,5.13,0.37,1.91,223.21
1542203163.1846702,mermaid,mermaid,3.668611526489258,True,5.13,0.37,1.9,230.19
1542203166.8697402,sidestep,sidestep,3.4916350841522217,True,5.13,0.36,1.87,237.2
1542203170.5540042,wipers,wipers,3.673335313796997,True,5.13,0.35,1.8,244.04
1542203174.749966,wipers,chicken,4.186398029327393,False,5.13,0.38,1.92,252.02
1542203178.428349,cowboy,cowboy,3.670372724533081,True,5.13,0.37,1.91,259.02
1542203183.245607,swing,swing,4.8067121505737305,True,5.13,0.37,1.91,266.03
1542203185.7825956,salute,salute,2.5210447311401367,True,5.13,0.37,1.91,272.89
1542203189.4599698,chicken,chicken,3.666386127471924,True,5.13,0.38,1.94,279.97
1542203193.1359248,salute,salute,3.6650285720825195,True,5.13,0.38,1.92,287.06
1542203196.8124394,numbersix,numbersix,3.6602556705474854,True,5.13,0.37,1.91,294.13
1542203200.4883845,numbersix,numbersix,3.6514971256256104,True,5.13,0.38,1.92,301.16
1542203204.166794,mermaid,mermaid,3.656508684158325,True,5.13,0.38,1.93,308.18
1542203207.8428028,salute,number7,3.6650710105895996,False,5.13,0.38,1.92,315.21
1542203211.5201077,turnclap,turnclap,3.661285400390625,True,5.13,0.37,1.92,322.25
1542203215.1957695,salute,salute,3.667682647705078,True,5.12,0.38,1.92,329.29
1542203218.874786,cowboy,cowboy,3.667022228240967,True,5.13,0.38,1.92,336.32
1542203222.5669045,mermaid,mermaid,3.6813392639160156,True,5.12,0.36,1.83,343.34
1542203227.2805455,salute,number7,4.689156532287598,False,5.13,0.38,1.94,352.38
1542203231.4765012,salute,number7,4.18358039855957,False,5.13,0.38,1.94,360.46
1542203235.1536024,turnclap,turnclap,3.6581521034240723,True,5.13,0.38,1.93,367.54
1542203238.837858,wipers,wipers,3.6732234954833984,True,5.13,0.37,1.9,374.65
1542203242.5075614,cowboy,cowboy,3.6587765216827393,True,5.13,0.37,1.91,381.67
1542203246.1835856,turnclap,turnclap,3.6670284271240234,True,5.13,0.37,1.92,388.67
1542203249.8619437,cowboy,cowboy,3.6624021530151367,True,5.13,0.37,1.92,395.65
